               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,            0.037381,           0.0014968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049932,          0.00049932,          0.00049932
                  24,            0.037381,           0.0014968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049932,          0.00049932,          0.00049932
                  24,            0.037381,           0.0014968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049932,          0.00049932,          0.00049932
                  24,            0.037381,           0.0014968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049932,          0.00049932,          0.00049932
                  24,            0.037381,           0.0014968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049932,          0.00049932,          0.00049932
                  24,            0.037381,           0.0014968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049932,          0.00049932,          0.00049932
                  24,            0.037381,           0.0014968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00049932,          0.00049932,          0.00049932
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  25,            0.037511,           0.0014799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00048139,          0.00048139,          0.00048139
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  26,            0.037398,           0.0014736,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004634,           0.0004634,           0.0004634
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  27,            0.036939,           0.0014557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004454,           0.0004454,           0.0004454
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  28,            0.036302,           0.0014535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00042748,          0.00042748,          0.00042748
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  29,            0.036266,           0.0014361,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0004097,           0.0004097,           0.0004097
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  30,            0.036003,           0.0014757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00039212,          0.00039212,          0.00039212
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  31,            0.036278,           0.0014205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00037483,          0.00037483,          0.00037483
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  32,            0.036018,           0.0014363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00035789,          0.00035789,          0.00035789
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  33,            0.036225,           0.0014225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00034137,          0.00034137,          0.00034137
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  34,            0.035303,           0.0014584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00032533,          0.00032533,          0.00032533
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  35,              0.0352,           0.0014137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00030983,          0.00030983,          0.00030983
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  36,            0.034591,           0.0014048,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00029494,          0.00029494,          0.00029494
                  37,            0.033962,           0.0013979,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00028071,          0.00028071,          0.00028071
                  37,            0.033962,           0.0013979,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00028071,          0.00028071,          0.00028071
                  37,            0.033962,           0.0013979,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,          0.00028071,          0.00028071,          0.00028071
